the_geom,menu,homemade_pierogies,lunch,publish,etc,website,email,phone,cartodb_id,handicap,take_out,alcohol,venue_address,venue_type,venue_notes,venue_name,validated,uuid
0101000020E61000003D0E83F9ABFB53C04F029B73F0464440,"Adults $10.00 Seniors $9.00 Children $6.00 (4-10 yrs) Children $4.00 (3 and Under)  Adults and Seniors: Choice of Baked or Fried Breaded Fish Filet with Sandwich Bun or Dinner Roll Choice of Three Sides: Baked Potato, Mac & Cheese, Green Beans, Corn, Coleslaw, or Applesauce  Children: Choice of Pizza, Baked, or Fried Fish Fillet with Sandwich Bun or Dinner Roll  and Choice of Two Sides listed above",,false,true,,http://www.stmaryglenshaw.org/,,412-684-1112,300,,true,,"2510 Middle Road, Glenshaw, PA 15116",Church,,St. Mary of the Assumption (Glenshaw),true,52fb5d33-7364-449f-bb83-3c4a1c26cb7e
0101000020E6100000025E0B1F360354C077B4BB51752F4440,,,false,true,Note dates.,http://www.stpaulspgh.org/blog/fish-fry-time-/,,412-780-7606,307,,true,,"1066 Washington Road, Mt. Lebanon, PA",Church,,St. Paul's Episcopal,true,da4e5f22-1815-486c-aa0f-9b6dff44eb12
0101000020E6100000C57AFE0F8BFD53C0076AE7EA7D314440,"http://holyapostlesparish.org/wp-content/uploads/2017/03/FishFryMenus17L.pdf Dinners, $9, and includes two sides: Panko breaded Icelandic cod fried fish sandwich; Panko breaded Icelandic cod fried fish on a dish; orange juice and herb-baked Icelandic cod fish; breaded shrimp; Maryland crab cake; homemade potato pierogie. Sides include french fries, macaroni and cheese, cole slaw, haluski, stewed tomatoes and potato pancakes. A la carte menu is $6. Soup is $4 for 12 ounces, and includes choice of New England clam chowder or weekly soup du jour. Also, albacore tuna salad croissant with lettuce and tomato, cheese pizza, pretzels, deep-fried wheel of provolone cheese. Featuring fresh doughnuts, with choice of plain, iced, sugar and jimmies.",true,false,true,Credit cards and checks welcome.,,,412-440-0221,239,,true,true,3198 Schieck St,Church,,St Albert the Great Church,true,ec57d6db-53c0-48b2-869e-8bb8dec1aa3a
0101000020E61000001FE10F9AB82B54C01019A07E61094440,"Baked Fish Dinner - 7 Six Piece Shrimp Dinner - 7 Fish Dinner - 7 Includes Two Sides and a Roll. Side Dishes include French Fries - 1 Green Beans - 1 Mac and Cheese - 1 Cole Slaw - 1 Baked Potato - 1 There are also a la carte items including pizza - 2 and grilled cheese - 2. Soda, bottled water, and coffee - 1. ",false,false,true,,stmikesparishschool.org,,304-242-1560 takeout,273,,true,false,"1221 National Road, Wheeling, Wv",Church,,St Michael Parish,true,919eace8-bb0b-42d1-8ffd-4ebfe1d5fcdb
0101000020E610000097E5EB32FCFF53C0450F7C0C563A4440,http://www.stpeterparish.org/lenten-fish-dinners,false,false,true,,http://www.stpeterparish.org/lenten-fish-dinners,,412-321-2499,301,false,true,false,"907 Middle St, Pittsburgh, PA 15212",Church,Note that you must use the Middle Street address for GPS navigation. The fish fry is located at Our Lady Queen of Peace facilities at Middle and Suismon.,St. Peter/Our Lady Queen of Peace (Northside),true,a942e4e8-6ad2-40c3-bc79-b7d2e90f6713
0101000020E6100000C59D1C4F95BD53C08B8FAA8141494440,http://coyspizza.com/our-menu/,,true,true,,http://coyspizza.com/,,724-463-9449,135,,true,,"11919 U.S. 422 Penn Run, PA 15765",,,Coy's Store & Pizza Shop,true,135
0101000020E6100000135F926FDBF353C06E2D382806314440,"Full Lenten menu, including 1-lb fish sandwich: http://www.renesrestaurant.net/?page_id=202",,true,true,,http://www.renesrestaurant.net/,,412-823-9544,312,,true,true,"1030 Fifth Avenue East McKeesport, PA",Restaurant,,Rene's,true,3804500d-47f6-4f38-96cf-e4ecf236ded4
0101000020E6100000E3FA777DE6F253C08236397CD2314440,,,true,true,Call for business deliveries to surrounding areas.  Homemade Huluski and Mac and Cheese,,,412-829-7422,151,,true,true,"830 Sylvan Ave., North Versailles, PA",Fire Department,SWSC building.  Enter through double doors on Sylvan Avenue.,Fire Department of North Versailles at the South Wilmerding Social Club,true,151
0101000020E610000032FC4C62B50254C08918C0A5AD314440,"Menu includes Baked Fish, Fried Fish, Salmon, Crab Cakes, Shrimp, Mac & Cheese, French Fries, Cole Slaw and Assorted Desserts.  Eat in or take out. NO COST. Free and open to all. Donations gratefully accepted - benefit church food pantry.",,,true,,http://www.mlumc.org/,,412-531-7131,313,,,,"3319 W. Liberty Ave. Pittsburgh, PA 15216",Church,,Mt. Lebanon United Methodist Church,true,9b47c97e-206a-4585-a1f4-0fcf1d57c8ac
0101000020E6100000573F36C90FFA53C0C7D8092FC1184440,"Every Friday in Lent 11-6:30.  Fried Fish, Shrimp, Crab Cakes, Baked Fish, Fries, Cole Slaw, Mac and Cheese, Zucchini Fries, Haluski, Soup",,true,true,,,,(724)292-8561,314,,true,,"700 E. Main St. Monongahela, PA",Church,,True Vine Anglican Church,true,737c15c6-7934-4259-939e-174bfd610278
0101000020E61000003C33C170AEF053C0F4FA93F8DC2B4440,https://www.facebook.com/infernopizzanorthhuntingdonpa/photos/a.973337789424791.1073741829.954992927925944/1262489097176324/?type=3&theater,,true,true,,https://www.facebook.com/infernopizzanorthhuntingdonpa/,,,318,,,,"13380 US-30 Hwy Irwin, Pennsylvania",Restaurant,,"Inferno Pizza, Pasta, and Wings",true,8891952e-9a83-4ce6-860d-8e982705f6f2
0101000020E61000008E791D71C8F153C03F726BD26D334440,,false,,true,Free in town delivery.  No times listed. Ash Wednesday and every Friday until Good Friday,,,412-372-7040,146,,true,false,"100 Center Ave., Pitcairn, PA",Fire Department,Behind Sunoco on Broadway,Pitcairn Hose Company #1,true,146
0101000020E6100000F629C764711154C014B35E0CE5564440,,,true,true,,,,724-728-8900,302,,true,,"2000 Marshall rd, monaca, pa 15061",Restaurant,,Pappy J's Monaca,true,74e9a556-f282-4c86-9de1-8e94ea34258d
0101000020E61000002E0E1DF19A0E54C0D0C831A3694B4440,http://www.goodsam1.org/documents/FISHFRY2017.pdf,true,true,true,Pierogie sale on Good Friday from 9-5,http://www.goodsam1.org,Office@goodsam1.org,724-266-6010 ,315,,,,"8th and Melrose, Ambridge, PA",Church,,Good Samaritan Parish,true,047c5939-8e78-498d-a57b-1905ae9bc640
0101000020E61000002827DA55480A54C05D35CF11F9504440,"Fish, Crab Cakes, Fried Shrimp, Chicken, Coleslaw, Mac n Cheese, French Fries. See website for menu.",false,false,true,"Every Friday during Lent, 4-7pm. For takeout, please call ahead: 724-266-3714 or 724-266-1116.",https://u.nya.is/wwqytt.jpg,,724-266-3714 or 724-266-1116,297,true,true,true,"3308 Conway Wallrose Rd, Economy, PA 15042",Fire Department,Handicap accessible: Please let parking lot attendants know and they will park you in the handicap location.,Economy Volunteer Fire Department 1 Station 69,true,ba269b52-fd11-45f7-be4d-6491f06d2549
0101000020E6100000B9AF5EA07FFA53C03C855CA967334440,Fish:  Fried fish sandwich $7.75  Fried fish dinner $9.75  Baked fish sandwich $8.00  Baked fish dinner $10.25  Extra Bun $1.00 Shrimp:  Jumbo shrimp (6) $6.75  Jumbo shrimp dinner $9.75  Popcorn shrimp $5.50  Popcorn shrimp dinner $8.00 Crab:  Crab cakes (2) $9.00  Crab cake dinner $10.75  Stuffed flounder dinner $10.00 Stuffed Tomato - Tuna $6.00  Tuna Salad on Croissant $6.00  Egg Salad on Croissant $6.00  Linguini (comes with salad and roll):  Shrimp $9.25 red or white  Scallops $9.25 red or white  Pizza with cheese $6.00  3 Pierogies $3.00  6 Pierogies $6.00  12 Pierogies $9.75  with onion without onion Potato pancakes (3) $5.00 Applesauce/ sour cream Steak Fries $2.75 Stewed Tomato $2.50 Tuna Noodle Casserole $7.00 Haluski:  12 ounce $3.00  32 ounce $6.50 Potato Haluski:  12 ounce $5.00  32 ounce $9.00 Mac N Cheese:  8 ounces $3.50  12 ounces $6.00  Quart $9.00 Soup:  12 ounces $3.50  Quart $7.00 Cole Slaw:  Serving $1.25  Pint $3.00  Quart $5.00 Salad:  Side $3.00  Large $5.00 Fresh Fruit Cup One Size $3.50 Applesauce $1.00,true,true,true,"Fish dinners come with steak fries and cole slaw. No substitutions, please.  Business delivery 11 a.m. until 1 p.m. for orders of $30 or more (order must be placed by 11:00 a.m.)  Credit Cards accepted for purchases of $25 or more ($2 service fee applies)  Credit Cards cannot be accepted for delivery orders",https://www.facebook.com/StMaxParish/,,412-462-1743,41,,true,true,"363 W. 11th Ave. West Homestead, PA",Church,,"St. Maximilian Kolbe, West Homestead",true,41
0101000020E610000011E2CAD93B1354C0A1F7C610006E4440," Fish Dinner $9.50 Battered or Baked ~Fries or Mac N’ Cheese ~Coleslaw or Small Side Salad  Fish on a Dish $7.50 Chicken Planks (4) $7.50 Fish Nuggets $7.50 Fish Sandwich $7.95 Add Cheese $1.00 Mac N’ Cheese or Fries $1.25 Coleslaw $1.00 Small Side Salad $2.00 Season Waffle Fries $4.50 Steak Fries $4.50  Fish Nugget Salad $9.50 Salad, Mixed Veggie, Olives, Onions, Banana Pepper, Egg, Fries, Cheese  Breaded Shrimp (6) with Fries $7.50  Big Al Steak Sandwich w/ Fries $9.00 Italian Bread, 12 ounce steak, Provolone Cheese, Grilled Peppers and Onions  New England Clam Chowder  Cup  $4.00 Bowl $6.50 https://www.facebook.com/119948908081212/photos/a.208577879218314.50494.119948908081212/1268903269852431/?type=3&theater",,false,true,Kitchen Closes at 9: Last order at 8:45,http://ellwoodcitymoose.com/index.htm,,724-758-9254,303,,true,true,"1400 Factory Ave, Ellwood City, PA 16117",Community Organization,,"Ellwood City Loyal Order of the Moose, Lodge #93",true,2238237a-d8fb-4a29-afa5-1d7dc05f9258
0101000020E6100000EBC9FCA36F2E54C01842CEFBFF044440,"Coleman’s fish, french fries, mac and cheese, meatless soup, cabbage and noodles, pierogi, stewed tomatoes, meatless spanish rice, coleslaw and desserts. For more information or to place orders call 304-232-1777.",true,true,true,,,,304-232-1777,319,true,true,false,"4136 Jacob St, Wheeling, WV 26003",Church,,Our Lady of Perpetual Help,true,5ffdab2e-7da3-4548-bb78-854a10cd50a5
0101000020E61000007DF612198C2F54C0F496619280F54340,,,true,true,,,,304-845-2646,320,,true,,"710 Jefferson Ave., Glen Dale, WV",Church,,St. Jude Catholic Church,true,c7afb9f4-7416-46c9-9b4e-482cc993e714
0101000020E61000002E20B41EBE0054C049A0C1A6CE434440,https://media.wix.com/ugd/ae8b04_f0a44a09191641a1baf93cd357551b1b.pdf,,true,true,online orders accepted,https://www.ssebastianparish.org/,,412-364-7171 ext. 8326,304,,true,,"311 Siebert Rd., Pittsburgh, PA",Church,,St. Sebastian,true,504e12b0-7c50-4700-b22f-2f3af9c9ea0b
0101000020E6100000BBF1EEC858FE53C0DE3994A12A3A4440,"Dinners include fish sandwich, french fries and cole slaw. Also includes pierogies, haluski, soup and macaroni and cheese. Cost is 9 for adult dinner, 8 for sandwich.",,,true,,www.immaculateheartpolishhill.com,,412-621-5441,241,true,true,false,"3058 Brereton St, Pittsburgh, PA 15219",Church,Rosary Hall,Immaculate Heart of Mary Church,true,abfe4a35-1544-492c-9e7e-a52ea40e8cb6
0101000020E610000024DEF071DC2854C074EFE192E3044440,"Coleman’s fish; cole slaw, french fries, onion rings, mac and cheese, pierogi, green beans and drinks dine in or take out will be available. ",,false,true,,,,304-243-1571,321,,true,,"621 Stone Church Rd., Wheeling, WV",Fire Department,,Stone Church VFD,true,9234a6e8-5518-404a-b3e3-c50e005ffdbe
0101000020E610000037A38BF271F453C029C297D3AF3E4440,,,,false,,,,,150,,,,"307 Hulton Rd, Verona, Pa. 15147",,,Pirollos Deli,false,150
0101000020E6100000F6CE0DF29FFD53C009F9A067B3454440,,,true,true,,http://pizzaritapgh.com/,,,79,,true,,"580 Burchfield Rd., Allison Park, PA",Restaurant,,Pizzarita,true,79
0101000020E610000053B131AF23F153C03657CD73444A4440,,,,true,Call for details,,,724-335-8130,87,,,,"601 Drey St., Arnold, PA",Fire Department,In the Public Safety Building,Arnold Volunteer Fire Company,true,87
0101000020E6100000C992399677FE53C0F5F57CCD723D4440,,,true,true,"Good Friday only, Take-out:  7 am-6 pm; Eat-in:  11 am-6:30 pm",http://www.holyspiritmillvale.org,office@holyspiritmillvale.org,412-821-4424,14,,true,,"608 Farragut Street Millvale, PA 15209",Church,,Holy Spirit (Millvale),true,14
0101000020E6100000B8BE5994230F54C052ADCFE682544440,,,,false,,,,,23,,,,"1000 Third Ave. Conway, PA",Church,,"Our Lady of Peace, Conway",false,23
0101000020E610000035C0BB4B18FB53C0EEA9E683AF194440,,,,false,,,,,114,,,,"130 West Main Street Monongahela, PA 15063",Church,,St. Paul's Episcopal Church,false,114
0101000020E61000006161D229591454C0D06D783018604440,,,,false,,,,,165,,,,1000 6th avenue Beaver Falls Pa 15010,,,Beaver Falls Elks Lodge 348,false,165
0101000020E6100000FC2D4B85C20B54C02D9B94DD270A4440,,,,false,,,,,115,,,,330 weaver run Rd Washington pa 15301,,,Lone Pine VFD Station 50,false,115
0101000020E6100000E897D244E90054C0D4F94BE6B3374440,http://www.smomp.org/files/Fish%20Fry%20Menu.pdf,false,,true,,http://www.smomp.org,,,178,,true,,"131 Bigham, Pittsburgh, PA",Church,,St. Mary of the Mount Church - Sullivan Hall,true,178
0101000020E61000009B711AA20AF853C069705B5B78104440,see website link for full menue,,true,true,11am-7pm Ash Wednesday and all Fridays of Lent,https://www.facebook.com/152535481459140/photos/a.544155842297100.1073741825.152535481459140/1354051681307508/?type=3&theater,,,167,,,false,"10 Main Street Belle Vernon, PA 15680",Fire Department,,Belle Vernon Volunteer Fire Department,true,167
0101000020E61000000873BB97FBD053C04E999B6F44374440,,,false,true,LENTEN DINNERS/ FISH FRY every Friday during Lent.4-7 pm,http://blairsvillefire.com/news.html?view=1&id=76857,,,168,,,false,"51 West Campbell Street, Blairsville, PA",,,Blairsville Fire Department,true,168
0101000020E6100000AEE474A3D9F553C0B3A5FDC5220F4440,https://www.facebook.com/116733318342068/photos/a.370045689677495.111863.116733318342068/1655755587773159/?type=3&theater,,true,true,,https://www.facebook.com/Washington-Twp-VFC-116733318342068/,,724-929-4172,120,,true,,"1314 Axton St Belle Vernon, Pennsylvania",Fire Department,,Washington Township VFC,true,120
0101000020E61000007D9D8A0A8BCC53C0A8F5C83038484440," LENTEN SPECIALS  -- Fish Dinners  All dinners are served with 1 side item, Cole Slaw, Hush Puppies Roll, & Butter  Seafood Platter…………………………………..$10.99 Seafood Platter….Fish, clam strips & jumbo butterfly shrimp. Jumbo Shrimp Platter (8 jumbo shrimp)…………$9.99 Breaded Cod Dinner (5 oz. portion) ……………..$8.99 Beer Battered Cod Dinner (9 oz. portion)……....$10.99 Baked Cod Dinner (8 oz. portion)………………$10.99 ***Limited supply of baked cod dinners available, so order early!!!!  Choose 1 side: Pierogies Haluski Macaroni & Cheese French Fries  ADDITIONAL GREAT SPECIALS INCLUDE  --$1.00 off all ANY SIZE Pierogie Pizzas & White Pizzas --Shrimp Basket and French Fries $4.99 --Fried Cod Sub $4.25 --Side of Hush Puppies $1.79 --Side of Cole Slaw $1.89 --Side of Haluski, Macaroni & Cheese or Pierogies $2.09",,true,true,,https://www.facebook.com/Official-Coys-Pizza-Six-Pack-Shop-601961369885756/,,,136,,true,true,"2845 Old Rte 56, Homer City, PA",Restaurant,,Coy's Pizza Shop,true,136
0101000020E61000001D01DC2C5EF753C029064834812C4440,"Dinners include entree, coleslaw or applesauce, french fries or browned whole potatoes, pie or cake, and a beverage.  In addition to fried pollock, the church offers baked cod, shrimp, crab cakes, or a sampler platter, and chicken planks also are available.",,,true,,https://ststephensmckeesport.com/fish-fry/ ,,412-664-9379,78,,,,"220 8th St., Mckeesport, PA",Church,,St. Stephen's McKeesport -GOOD FRIDAY ONLY-,true,78
0101000020E61000005378D0ECBAFE53C0CB80B3942CE14340,see website link for full menu,,true,true,"11-7 pm; Ash Wednesday and every Friday of Lent; the address for this fish fry is uncertain. Please check with Bobtown and Dunkard Volunteer Fire Department before visiting.",,,,169,,true,false,"1 Larimer Ave Bobtown, Pa 15315",Fire Department,,Bobtown and Dunkard Twp Volunteer Fire (ADDRESS UNCERTAIN),true,169
0101000020E610000018DD8B79E70154C08FF2DDF7B9424440,,,,false,,,,,177,,,,"7 Chalfonte Ave., West View, PA",Church,,St. Athanasius: Church--GOOD FRIDAY ONLY,false,177
0101000020E61000004BADF71BEDF953C08E0244C18C334440,http://www.stgregoryrussianchurch.org/fish-fry-english/,false,true,true,Homemade Cheregies!,http://www.stgregoryrussianchurch.org/,,412-462-8256,179,,true,false,"214 E. 15th Ave, Homestead, PA 15120",Church,,St Gregory Russian Orthodox Church,true,179
0101000020E6100000FAEC80EB8AFD53C025B1A4DC7D314440,,,,false,,,,,4,,,,"3171 Churchview Ave. Pittsburgh, PA 15227",Church,,St. Albert the Great (Baldwin),false,4
0101000020E6100000DA8F1491610754C0EE43DE72F52D4440,,,true,true,,,,,12,,true,false,"220 Station St. Bridgeville, PA 15107",Church,School Building,Holy Child (Bridgeville),true,12
0101000020E61000000DFAD2DB9FF853C0C4CDA96400364440,"Menu includes baked or fried fish dinners and a la carte items, including fish, eggplant, haluski, macaroni and cheese, pasta e fagioli, applesauce, roll and beverage. ",,true,true,For takeout call 412-271-3959,www.madonnadelcastello.org,,412-271-5666,18,,true,false,2021 South Braddock Ave,Church,In Social Hall,"Madonna del Castello, Swissvale",true,18
0101000020E6100000CFEC0445BD0B54C063BDACE4BEF24340,,,,false,,,,,33,,,,"232 E. High St. Waynesburg, PA",Church,,"St. Ann, Waynesburg",false,33
0101000020E610000046D8A667B0EE53C0DE1CAED51E324440,http://levelgreenvfd.org/custom.html?id=19721,,false,true,,,,,89,,,,"536 State Route 130 Level Green, Pennsylvania",Fire Department,,Level Green VFD,true,89
0101000020E6100000BCBD5AA43FC653C02EC324010F394440,,,,false,,,,,142,,,,"6810 Rt. 22 Highway East New Florence, PA. 15944",Church,,Faith Lutheran Church,false,142
0101000020E61000009A25016AEAF453C05C60EA4207344440,"Menu: hand-dipped fried or baked cod, with variety of sides. Fish sandwich is $7, plus mix or match two sides for $4. Sides include haluski, pierogies, macaroni and cheese, french fries, cole slaw. Also, Boston clam chowder, crab cakes and bake sale.",,false,true,ATM on site,http://www.saintcolmanchurch.org/,,,34,,,false,"220 thompson st, Turtle Creek, Pa. 15145",Church,In school cafeteria,"St. Colman, Turtle Creek",true,34
0101000020E6100000FE82386A601954C06A06A7F402B44440,,,,false,,,,,152,,,,"85 North High Street, Greenville, PA",Church,,St. Michael,false,152
0101000020E610000009956E01D71B54C093399677D5814440,,,,false,,,,,119,,,,"570 Jackson St Edinburg, Pennsylvania",,,Mahoning Township VFD,false,119
0101000020E61000002D8892DA550B54C0F06888CF42224440,,,true,true,,,,(724) 745-9955,68,,,,"510 Franklin Ave, Canonsburg, PA",Community Organization,Enter through back entrance through the bar. The upstairs social hall offers a non-smoking dining experience.,Polish National Union,true,68
0101000020E6100000C25BD6B356FB53C0B5215A8693194440,,,,false,,,,,124,,,,"444 Jackson St, Monongahela, PA 15063",,,Monongahela Elks Lodge,false,124
0101000020E61000000919C8B3CB1354C037E15E99B75C4440,,,true,true,"""2017"" FISH FRY DATES: March 3rd, 10th, 17th, 24th, and 31st; April 7th and 14th",http://www.boatlocal.com/bvyc/pages/home,,,162,,,true,"219 Front St, New Brighton, PA 15066",,,Beaver Valley Yacht Club,true,162
0101000020E6100000A7CB6262F30154C057E9EE3A1B2C4440,Platters (include cole slaw and choice of homemade chips or fries): Baked or Fried Fish Sandwiches $9.00 - Shrimp Basket $7.50 | Entrees: Fish Sandwich (Fried or baked) $7.50 - Shrimp Basket $6.50 - Pierogies $6.00 | Sides: Homemade Chips $2.00 - Fresh Cut Fries $2.00 - Macaroni & Cheese $3 - Homemade Haluski $3 - Homemade Cole Slaw $1,false,false,true,"Fish Fry starts Ash Wednesday 3-8pm-Every Friday following 4-8pm, Good Friday will be 2-7pm, The upstairs is Open to the public. Eat in or take out available. CASH ONLY.  Proceeds are to benefit the local veterans.",,,,96,,,,"2409 Bethel Church Rd., Bethel Park, PA 15102",Community Organization,Guests should enter through the Front Porch entrance.,"American Legion Post 760, Bethel Park",true,96
0101000020E6100000A9A3E36A64ED53C0F6B52E35424D4440,See website for menu,false,false,true,,http://www.trinitychurchlb.net/fishfry/,,"Call 724-230-0866, Text 412-327-3000",97,,false,false,"3400 Garvers Ferry Rd., Lower Burrell, PA",Church,,Trinity United Christian Church,true,97
0101000020E61000004EB6813B50F953C016C3D50110314440,See menu on website. Voted GOLD under Best Ethnic category by Tribune Review South Readers.,true,true,true,11th Annual LENTEN KITCHEN and Bake Sale,http://steliasmunhallpa.weebly.com/lenten-kitchen.html,,412-461-9271,158,,true,false,"4200 Homestead-Duquesne Road, Munhall, PA 15120",Church,,St. Elias Byzantine,true,158
0101000020E61000002E1A321EA51754C03046240A2D4F4440,www.raccoonvfd.com/raccoonvfd_fish_fries.php,,,true,,https://www.facebook.com/raccoontwpvfd/,,724-495-6630,27,,true,,"4061 Patterson Road Aliquippa, PA 15061",Fire Department,,Raccoon Township VFD,true,27
0101000020E610000023F609A018F653C0DD06B5DFDA334440,"Seafood Platter $9.50, Shrimp Platter $6.50, Fish Sandwich $8, Haluski $3, Chicken Nuggets (5) $1.25, Crab Cake (1) $1.50, plus fries, coleslaw, mac, beverages, and extras.",false,true,true,Ash Wednesday + Every Friday during Lent 10am to 6pm,http://station207.com/,,412-824-7791 Pickup or Delivery,77,,true,false,"1318 Wolfe, North Braddock, PA",Fire Department,,North Braddock VFD,true,77
0101000020E61000006555849B8CC153C035ED629AE9344440,"Dinners ($10.00 each): - Fried Fish Sandwich - Baked Fish Dinner - Shrimp Dinner - Chicken Strips Dinner All Dinners include: Choice of One - Cabbage & Noodles, Mac & Cheese, French Fries, or Stewed Tomatoes Choice of: Coleslaw or Applesauce Choice of Cake  À la carte: $7.00 - Fish Sandwich, Baked Fish, Shrimp, or Chicken Strips $1.50 - Cabbage & Noodles, Mac & Cheese, French Fries, Stewed Tomatoes $1.00 - Coleslaw or Cake $0.75 - Applesauce",,true,true,,https://www.facebook.com/SewardVFC/,,,29,,true,,"1230 10th Street Seward, Pa. 15954",,,Seward Volunteer Fire Company Auxiliary,true,29
0101000020E61000009A21FA5A3CF953C03F7FEBD4A6024440,,,,false,,,,,125,,,,"530 water street, Brownsville, PA",,,South Brownsville VFC,false,125
0101000020E6100000C9795AD919F953C0E6FCB90D0F2D4440,,,,false,,,,,61,,,,"598 Ravine Street, Dravosburg, PA",,,Dravosburg Volunteer Fire Department #1,false,61
0101000020E61000007AA05FA54CF353C057EFCBF4A62B4440,https://www.facebook.com/RainbowVFC300/photos/pcb.1462361423805297/1462554953785944/?type=3&theater,,true,true,,https://www.facebook.com/RainbowVFC300/?hc_ref=SEARCH&fref=nf,,412-664-9523,71,,true,,"2916 Jacks Run Road, White Oak, PA",Fire Department,,Rainbow VFC,true,71
0101000020E61000005663096B631D54C0806264C91C234440,"Fish Dinner  $10.00, Shrimp Dinner $10.00, Fish Sandwich  $7.00, Shrimp (6 pieces) $7.00, French Fries  $2.00, Coleslaw  $2.00, Pierogies 4/$2.00, Macaroni and Cheese  $2.00, Cabbage and Noodles  $2.00, Hush Puppies  $2.00, Desserts  $1.00, Pop/Water  $1.00",,false,true,Avella Vol. Fire Dept. and Avella Area Community Association   Please Join Us Ash Wednesday - March 1st And Every Friday until Easter 11:00 AM to 7:00 PM Eat In or Take out at the AVFD Social Hall. For Deliveries Please Call: 724-587-5870. ,http://avellafire35.org/custom.html?id=22853,,,161,,,false,"1560 Avella Rd., Avella, PA 15312",Fire Department,,Avella VFD,true,161
0101000020E61000000DE02D90A0E953C0179F02603C2D4440,http://www.hcvfd.org/apps/public/news/newsView.cfm?News_ID=145,,false,true,,http://www.hcvfd.org/,,,118,,,,"1010 Mill St, Harrison City, PA 15636",Fire Department,,Harrison City VFD,true,118
0101000020E6100000FBE769C020E253C01781B1BE81614440,,,,false,,,,,117,,,,"609 Neale Ave. Ford Cliff, Pa.",,,Ford Cliff VFD,false,117
0101000020E6100000A164726A671954C04D2EC6C03A5A4440,,,false,true,,https://www.facebook.com/BrightonTwpFire/?ref=ts,,724-495-3803,137,,,,"84 Grange Road Beaver, PA 15009",,,Brighton Township VFD Station 63,true,137
0101000020E6100000A27C410B09FE53C0A1D80A9A96364440,"Fish Dinner $9 includes 2 sides limited quantities of baked fish available, Fish Sandwich Dinner $9 includes 2 sides, Fried Shrimp Dinner $9 includes 2 sides, Fish Sandwich $7, Soup of the Day $3, Side Dishes: Rice $2, French Fries $2, Mac & Cheese $2, Coleslaw $2, Vegetable of the Day $2, Haluski $2, Pierogi 3 $2, Desserts $2",,true,true,"Times: March 1  Lunch Only 11AM-2PM; March 3 thru April 7 11AM-7PM ",,,412-431-9351,176,,,true,"2524 Sarah St., Pittsburgh, PA 15203",Community Organization,Events benefit Holy Trinity.,American Serbian Club,true,176
0101000020E6100000B9FAB1497EFB53C00C2252D32E2E4440,FISH SANDWICH $7.00. FISH DINNER $8.50. EXTRA BUN $0.75. BAKED FISH $8.50. SHRIMP BASKET $6.50. SHRIMP DINNER $8.00. GRILLED CHEESE SANDWICH $3.00. GRILLED CHEESE W/ FRIES $4.25. DEVILED CRAB $2.50. CRAB CAKE $3.00. CRAB CAKE DINNER $7.00. MACARONI and CHEESE $3.75. HALUSKI $3.75. FRENCH FRIES $3.00. CHEESE SAUCE $1.00. COLE SLAW (INCLUDES TWO) $2.75. COFFEE $0.75. 20oz BOTTLES of POP $1.50,,,true,"11-7; Ash Wednesday and Fridays of Lent. Delivery available, $20 minimum",http://skyview4.com/custom.html?id=17408,,412-461-9553 ,134,,,false,"660 Noble Dr., West Mifflin, PA",Fire Department,,Skyview VFC,true,134
0101000020E61000006EB42D147A0354C0BC9179E40F584440,,,,false,,,,,123,,,,"700 Adams Shoppes, Mars, PA",,,McGinnis Sisters,false,123
0101000020E61000003EEC8502B6E653C0AF5E454607504440,,,,false,,,,,154,,,,"268 Canal Street Leechburg, PA",,,Leechburg VFC,false,154
0101000020E610000016EB0A6C84F353C0498E2A792B264440,,,,false,,,,,155,,,,"500 Railroad St, Coulter, PA 15028",,,Coulter Fire Department,false,155
0101000020E6100000C1012D5DC1F953C0B952CF8250224440,https://www.facebook.com/SHOPANDGO/photos/a.165259453529016.63198.119862611402034/1260603760661241/?type=3&theater,,true,true,,https://www.facebook.com/SHOPANDGO/,,412-384-9111,139,,true,,"2226 PA-837, West Elizabeth, PA 15088",Restaurant,,Shop N Go,true,139
0101000020E61000009070B5A915CB53C04FF344C659204440,"Fish Fry Menu!!!!!!  Baked Fish Dinner Fried Fish Dinner Fried Fish Sandwich Dinner Shrimp Dinner Fish Sandwich  Side Option 1 includes: coleslaw, parsley potatoes, dessert, drinks your choice of Green Beans or Macaroni and Cheese.  Side Option 2 Includes: coleslaw, French Fries, Dessert, Drinks and your choice of Green Beans or Macaroni and Cheese.  Adult Dinner $9.00 Children $5.75 Take out .50 Extra",,false,true,,,,724-238-5270,127,,true,,"44 Fire Hall Road, Ligonier, PA",Fire Department,,Ligonier Township VFD #1,true,127
0101000020E610000043EB3C8537F053C0712CDE7EAF374440,,,true,true,,http://www.mcginnis-sisters.com/default.aspx,,412-858-7000 ext 3,122,,,,"4311 Northern Pike, Monroeville, PA",Other,,McGinnis Sisters,true,122
0101000020E6100000E42CEC6907ED53C092808758B3504440,http://sports.bluesombrero.com/Default.aspx?tabid=359491&mid=384902&newskeyid=HN1&newsid=40113129&ctl=newsdetail,,,true,,http://sports.bluesombrero.com/Default.aspx?tabid=359491,,,140,,,,"Karns Road at Chevrolet Road, Natrona Heights, PA",,,Highland Hornets Youth Football and Cheerleading Fish Fry,true,140
